GroupName,ContractDate,ContractPrice
Строительный надзор,2020-08-12,6064796253.24
Прочее,2020-12-01,6064757012.85
Строительный надзор,2016-09-20,6063429549.20
Прочее,2018-07-24,6062912319.49
Прочее,2020-04-03,6058049095.08
Строительный надзор,2019-11-05,6053869434.27
Прочее,2018-04-27,6052560531.72
Прочее,2017-07-07,6036972293.59
Прочее,2017-03-27,6034730471.49
Прочее,2017-09-19,6031775087.42
Строительный надзор,2019-12-17,6022511330.48
Прочее,2020-10-30,6017833570.23
Строительный надзор,2018-12-07,6005159460.22
Прочее,2017-12-11,6004880720.28
Прочее,2020-09-21,6002369301.82
Прочее,2020-08-27,5995971171.33
Строительный надзор,2019-05-31,5985269286.52
Прочее,2016-10-12,5969705133.67
Прочее,2020-02-03,5962397751.78
Прочее,2019-07-10,5959822201.53
Прочее,2022-01-10,5957140644.29
Прочее,2020-05-15,5945619461.21
Прочее,2017-04-25,5943655593.11
Строительный надзор,2017-06-13,5933632775.21
Прочее,2017-09-01,5929180734.89
Прочее,2020-09-08,5916784236.28
Прочее,2018-11-06,5911604604.11
Прочее,2018-08-14,5910162039.08
Строительный надзор,2019-05-08,5902787727.61
Прочее,2019-04-02,5901949974.62
Строительный надзор,2017-10-09,5897249755.72
Прочее,2019-12-28,5894612848.92
Прочее,2021-07-06,5890501110.48
Строительный надзор,2016-07-01,5890256680.02
Прочее,2018-06-21,5889714364.40
Прочее,2020-06-25,5863615806.61
Прочее,2020-05-22,5856116710.88
Строительный надзор,2017-10-13,5855672608.01
Прочее,2021-04-16,5850527798.02
Проектно-изыскательские работы (ПИР),2018-06-26,5846110508.84
Прочее,2020-07-02,5838422146.65
Строительный надзор,2019-06-10,5836500832.69
Прочее,2017-08-23,5830624123.88
Строительный надзор,2016-12-30,5819346983.38
Прочее,2018-03-31,5813314792.94
Прочее,2020-08-04,5809380459.17
Проектно-изыскательские работы (ПИР),2022-02-18,5806623200.61
Строительный надзор,2016-11-14,5795166308.74
Прочее,2017-10-25,5791096651.96
Прочее,2021-01-26,5776685368.59
Прочее,2018-11-27,5764699552.07
Прочее,2017-02-27,5759457649.83
Прочее,2016-05-27,5758686099.37
Прочее,2021-08-24,5736730765.84
Прочее,2021-04-23,5725741424.97
Прочее,2018-04-04,5703670800.98
Строительный надзор,2016-07-25,5690097756.50
Прочее,2016-09-19,5682391937.40
Прочее,2020-06-09,5680627556.47
Прочее,2017-09-15,5674216586.35
Прочее,2016-06-20,5673257540.06
Прочее,2021-01-25,5670335270.55
Прочее,2019-07-31,5668182439.92
Прочее,2020-06-05,5656962061.79
Прочее,2017-05-05,5652756347.57
Прочее,2019-07-26,5647897470.01
Прочее,2018-08-17,5636619963.42
Строительно-монтажные работы (СМР),2019-07-29,5624527690.94
Прочее,2019-03-29,5622036996.48
Строительный надзор,2020-03-16,5618678304.14
Строительный надзор,2017-04-24,5618383012.20
Прочее,2020-07-10,5596819414.30
Прочее,2021-06-11,5593146807.09
Строительный надзор,2017-12-19,5592550916.70
Прочее,2021-08-17,5580513777.87
Строительный надзор,2018-05-07,5577407149.65
Строительный надзор,2019-08-05,5566833342.34
Прочее,2019-08-09,5558097719.72
Прочее,2017-06-16,5557759619.78
Прочее,2021-03-05,5551986828.81
Строительный надзор,2021-12-30,5551298855.61
Строительный надзор,2019-12-11,5544415950.31
Строительный надзор,2019-04-10,5540988012.85
Прочее,2018-10-08,5540731033.16
Прочее,2016-08-24,5525735333.91
Прочее,2017-05-31,5525601665.71
Прочее,2021-02-20,5519869142.24
Строительный надзор,2016-01-11,5501631075.72
Прочее,2020-04-30,5484810083.55
Прочее,2021-01-12,5483491693.96
Прочее,2019-10-15,5479813594.23
Прочее,2021-02-25,5473801657.26
Прочее,2020-05-13,5470277548.65
Прочее,2021-02-01,5455229175.77
Прочее,2020-12-17,5434749062.74
Прочее,2016-12-14,5433891383.70
Строительный надзор,2017-12-15,5431246822.03
Прочее,2018-11-30,5410672516.84
Строительный надзор,2016-03-28,5397999315.68
Прочее,2021-04-02,5393487603.53
Прочее,2021-08-27,5365523005.83
Прочее,2018-07-26,5362608747.79
Строительный надзор,2017-05-29,5355448552.73
Прочее,2020-10-13,5348101274.74
Строительный надзор,2021-12-20,5345449806.49
Прочее,2019-11-28,5342655833.06
Строительный надзор,2018-11-12,5342367974.33
Строительный надзор,2018-12-10,5340593844.67
Строительный надзор,2018-07-09,5338479131.83
Прочее,2020-05-07,5330571982.42
Прочее,2019-08-07,5328303040.18
Прочее,2016-08-12,5304891624.44
Строительный надзор,2018-12-18,5297543649.97
Прочее,2017-01-27,5294992209.97
Прочее,2018-12-03,5293587099.29
Прочее,2019-11-08,5291382055.13
Прочее,2019-11-15,5284305870.71
Строительный надзор,2018-07-23,5266060567.20
Прочее,2016-06-30,5265479187.23
Прочее,2021-10-11,5252298495.71
Прочее,2017-11-28,5252084321.78
Прочее,2016-07-08,5242244716.54
Прочее,2016-06-10,5239312301.31
Прочее,2019-01-25,5236950750.16
Строительный надзор,2016-04-06,5232822705.04
Строительный надзор,2017-08-17,5231981476.51
Прочее,2020-04-09,5219288485.65
Прочее,2016-02-02,5211426083.54
Строительный надзор,2016-08-08,5207961253.17
Прочее,2020-08-12,5206524798.42
Прочее,2016-08-04,5205078850.53
Строительный надзор,2017-12-18,5200567549.02
Строительный надзор,2016-07-15,5200146361.22
Строительный надзор,2020-09-15,5189602944.04
Прочее,2018-03-28,5189315715.19
Прочее,2018-04-11,5180561672.81
Прочее,2018-09-26,5178837493.26
Строительный надзор,2017-04-25,5173329119.72
Строительный надзор,2019-07-01,5170850394.96
Прочее,2019-11-01,5170562287.92
Строительный надзор,2017-04-12,5166091984.60
Строительный надзор,2018-05-29,5159487017.36
Прочее,2016-04-25,5155174008.80
Прочее,2019-04-05,5151061446.50
Строительный надзор,2018-04-27,5149506716.20
Прочее,2022-08-15,5133976961.78
Прочее,2018-05-23,5124167978.63
Строительный надзор,2016-08-29,5122335787.44
Прочее,2019-08-08,5121602853.45
Прочее,2020-09-15,5120670930.70
Строительный надзор,2018-12-19,5117396053.61
Прочее,2020-04-10,5115246070.99
Строительный надзор,2021-05-24,5107500247.10
Прочее,2020-09-29,5078115937.01
Прочее,2018-03-13,5073406228.00
Проектно-изыскательские работы (ПИР),2016-08-22,5072977529.73
Строительно-монтажные работы (СМР),2020-06-15,5061642893.37
Строительный надзор,2020-10-07,5061070759.43
Прочее,2020-10-09,5058931771.55
Прочее,2017-05-24,5056554120.53
Прочее,2018-08-30,5056464062.16
Строительный надзор,2016-09-26,5051058168.74
Прочее,2017-08-11,5046489513.83
Строительный надзор,2019-11-26,5044357705.64
Строительный надзор,2018-11-19,5030139189.10
Прочее,2016-11-22,5029613382.77
Строительный надзор,2018-05-15,5020006129.66
Прочее,2020-07-03,5012372958.15
Прочее,2019-08-29,5009078187.74
Прочее,2016-07-22,5008453403.81
Строительный надзор,2019-07-05,5004287733.68
Прочее,2019-01-01,5003847836.81
Прочее,2018-09-28,4999813133.31
Прочее,2020-12-04,4996518273.41
Строительный надзор,2016-04-11,4996437329.51
Прочее,2016-12-15,4991023506.57
Прочее,2018-12-19,4988289674.53
Прочее,2021-03-03,4983435390.13
Прочее,2016-07-26,4978214866.40
Прочее,2016-07-27,4975134355.06
Строительный надзор,2019-06-25,4974049779.03
Строительный надзор,2016-10-28,4972240820.60
Прочее,2021-06-08,4970965209.39
Прочее,2021-07-27,4964447339.51
Прочее,2019-09-10,4947421875.64
Прочее,2020-03-11,4946971421.79
Прочее,2018-08-03,4945766768.78
Прочее,2018-08-31,4944940383.75
Прочее,2019-10-01,4943806206.19
Строительный надзор,2019-07-02,4937826205.24
Прочее,2018-11-28,4935367570.40
Строительный надзор,2018-01-11,4934694158.67
Прочее,2017-01-09,4930980408.23
Прочее,2016-04-12,4921360514.19
Прочее,2018-06-06,4919955755.53
Строительный надзор,2020-12-07,4910502332.94
Прочее,2016-08-23,4905553893.54
Прочее,2019-10-09,4904155958.76
Прочее,2019-11-12,4896210413.28
Прочее,2018-10-12,4895912675.87
Строительный надзор,2019-10-28,4894044665.38
Прочее,2021-12-13,4892404691.26
Прочее,2016-10-28,4886310509.58
Прочее,2020-11-26,4881465034.91
Прочее,2019-12-06,4878687288.99
Строительный надзор,2017-06-26,4877976589.13
Строительный надзор,2020-05-06,4877912491.73
Прочее,2020-03-02,4876359392.51
Строительный надзор,2017-12-26,4872645805.73
Строительный надзор,2019-10-04,4871887563.49
Прочее,2018-01-22,4870105437.48
Прочее,2021-09-07,4868682519.83
Прочее,2017-07-14,4867458646.80
Прочее,2016-09-16,4865487797.85
Прочее,2017-10-09,4853720324.38
Строительный надзор,2019-06-27,4851684481.61
Прочее,2018-04-26,4848176985.49
Прочее,2019-07-24,4845353035.36
Прочее,2016-07-29,4823458458.29
Строительный надзор,2018-08-21,4823349260.27
Прочее,2020-07-14,4820901544.59
Прочее,2020-12-11,4807924861.78
Строительный надзор,2017-12-20,4807312387.45
Строительный надзор,2021-08-02,4807183678.15
Прочее,2017-05-11,4797002795.10
Прочее,2018-09-12,4786840483.87
Строительный надзор,2016-12-23,4782943011.00
Прочее,2017-10-12,4777307462.66
Прочее,2018-03-22,4765331741.07
Прочее,2020-10-28,4758119005.20
Прочее,2017-08-04,4754047865.39
Прочее,2019-02-01,4750815200.08
Прочее,2016-03-24,4747078774.45
Прочее,2018-10-26,4741387286.32
Строительный надзор,2021-07-05,4740183616.02
Прочее,2016-05-13,4734570593.51
Строительно-монтажные работы (СМР),2019-06-17,4726715497.93
Прочее,2018-12-04,4724928535.71
Прочее,2020-07-29,4724781111.46
Строительный надзор,2017-07-20,4724644266.54
Строительный надзор,2016-12-12,4710574357.97
Прочее,2020-08-14,4698950265.27
Строительный надзор,2016-07-05,4692405768.65
Прочее,2019-07-06,4692295157.23
Прочее,2019-03-13,4691742499.28
Прочее,2016-09-02,4690197788.52
Прочее,2018-12-26,4680291395.06
Прочее,2016-02-05,4678215385.11
Строительный надзор,2016-09-27,4674964401.37
Прочее,2018-07-04,4664493265.37
Строительный надзор,2019-12-06,4658145636.31
Строительный надзор,2018-09-11,4656439864.33
Прочее,2021-04-29,4655877428.74
Строительный надзор,2019-08-27,4654772936.48
Прочее,2017-10-23,4653797433.52
Прочее,2017-09-06,4646136677.95
Прочее,2018-07-25,4642223051.50
Строительный надзор,2018-08-10,4638173191.68
Прочее,2021-06-04,4635984370.35
Прочее,2021-01-28,4634073629.99
Прочее,2016-09-28,4633931361.69
Прочее,2019-03-26,4631531180.51
Прочее,2021-05-26,4628046604.45
Прочее,2017-08-24,4625075479.54
Прочее,2019-09-26,4618343743.60
Прочее,2021-03-02,4614364575.73
Прочее,2018-04-17,4613365285.73
Строительный надзор,2019-05-24,4607398204.61
Строительный надзор,2017-11-13,4596036376.29
Строительно-монтажные работы (СМР),2020-05-06,4587079631.26
Прочее,2020-05-20,4583229201.34
Прочее,2020-07-28,4581965302.29
Прочее,2017-07-05,4579705972.32
Прочее,2018-09-18,4577127497.36
Строительный надзор,2016-09-14,4572861335.35
Строительный надзор,2019-07-24,4569287719.53
Строительно-монтажные работы (СМР),2018-05-03,4556713130.09
Прочее,2016-06-08,4553423071.02
Прочее,2019-01-28,4549198004.05
Строительный надзор,2016-12-26,4545947369.63
Строительный надзор,2018-10-05,4542335924.97
Строительный надзор,2019-08-19,4532436871.29
Прочее,2020-10-20,4520235670.11
Прочее,2021-07-02,4514684451.50
Прочее,2020-10-06,4511616121.38
Строительный надзор,2018-09-05,4490142651.91
Прочее,2017-11-22,4489299835.48
Строительный надзор,2021-09-23,4487994758.51
Строительный надзор,2017-04-07,4484667846.31
Прочее,2019-10-18,4481568299.74
Прочее,2017-12-31,4480399489.02
Строительный надзор,2019-08-20,4479527857.44
Прочее,2020-03-03,4474403309.57
Строительный надзор,2019-11-25,4468922221.07
Прочее,2021-04-28,4467369547.72
Строительный надзор,2020-07-31,4466457835.95
Строительный надзор,2021-07-23,4465973552.09
Прочее,2019-04-10,4465840412.50
Прочее,2020-09-02,4461500584.66
Прочее,2019-01-22,4456429135.86
Строительный надзор,2018-04-16,4455018034.58
Прочее,2019-01-16,4447911575.95
Строительно-монтажные работы (СМР),2018-12-25,4447616657.43
Прочее,2017-08-31,4447616165.92
Строительный надзор,2018-12-17,4444533530.37
